gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,gameDate
0022200474,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,104.1,107.4,104.3,104.3,-0.2,3.2,0.528,1.06,15.2,0.349,0.738,0.541,18.557,19.1,0.519,0.574,1.0,0.202,95.48,94.0,78.33,94.0,0.497,2022-12-21
0022200474,1610612757,Portland,Trail Blazers,POR,blazers,240:00,104.3,104.3,104.1,107.4,0.2,-3.2,0.744,1.45,22.0,0.262,0.651,0.459,21.286,21.3,0.582,0.591,1.0,0.196,95.48,94.0,78.33,94.0,0.503,2022-12-21
0022200475,1610612758,Sacramento,Kings,SAC,kings,240:00,122.6,125.2,111.9,114.3,10.6,10.9,0.604,2.42,19.6,0.294,0.867,0.563,10.977,11.2,0.595,0.624,1.0,0.198,108.26,106.0,88.33,107.0,0.54,2022-12-21
0022200475,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,111.9,114.3,122.6,125.2,-10.6,-10.9,0.595,1.67,18.2,0.133,0.706,0.438,13.993,14.3,0.565,0.617,1.0,0.196,108.26,106.0,88.33,105.0,0.46,2022-12-21
0022200467,1610612755,Philadelphia,76ers,PHI,sixers,240:00,111.1,109.7,88.6,90.3,22.5,19.4,0.659,2.25,19.1,0.269,0.698,0.486,11.802,11.7,0.5,0.55,1.0,0.201,103.32,103.0,85.83,103.0,0.633,2022-12-21
0022200467,1610612765,Detroit,Pistons,DET,pistons,240:00,88.6,90.3,111.1,109.7,-22.5,-19.4,0.484,0.68,11.5,0.302,0.731,0.514,20.96,21.4,0.43,0.495,1.0,0.202,103.32,103.0,85.83,103.0,0.367,2022-12-21
0022200473,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,104.9,108.8,112.0,113.0,-7.1,-4.3,0.548,1.77,18.3,0.239,0.762,0.489,13.771,14.3,0.541,0.554,1.0,0.197,93.64,91.5,76.25,91.0,0.469,2022-12-21
0022200473,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,112.0,113.0,104.9,108.8,7.1,4.3,0.5,1.31,14.5,0.238,0.761,0.511,13.997,14.1,0.54,0.599,1.0,0.198,93.64,91.5,76.25,92.0,0.531,2022-12-21
0022200472,1610612745,Houston,Rockets,HOU,rockets,240:00,106.3,107.8,109.9,114.9,-3.6,-7.0,0.537,1.29,16.4,0.245,0.741,0.514,16.428,16.7,0.563,0.576,1.0,0.196,104.5,101.5,84.58,102.0,0.479,2022-12-21
0022200472,1610612753,Orlando,Magic,ORL,magic,240:00,109.9,114.9,106.3,107.8,3.6,7.0,0.463,1.73,14.0,0.259,0.755,0.486,10.425,10.9,0.511,0.55,1.0,0.197,104.5,101.5,84.58,101.0,0.521,2022-12-21
0022200466,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,115.9,116.3,105.3,108.2,10.7,8.2,0.537,2.2,17.0,0.261,0.667,0.468,10.171,10.2,0.541,0.586,1.0,0.201,99.5,98.0,81.67,98.0,0.548,2022-12-21
0022200466,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,105.3,108.2,115.9,116.3,-10.7,-8.2,0.513,0.95,15.0,0.333,0.739,0.532,20.858,21.4,0.548,0.572,1.0,0.195,99.5,98.0,81.67,98.0,0.452,2022-12-21
0022200470,1610612751,Brooklyn,Nets,BKN,nets,240:00,138.8,137.5,106.6,108.7,32.2,28.8,0.778,2.8,28.4,0.129,0.733,0.487,14.557,14.4,0.768,0.785,1.0,0.198,104.52,104.0,86.67,104.0,0.612,2022-12-21
0022200470,1610612744,Golden State,Warriors,GSW,warriors,240:00,106.6,108.7,138.8,137.5,-32.2,-28.8,0.78,1.52,21.8,0.267,0.871,0.513,19.811,20.2,0.566,0.601,1.0,0.198,104.52,104.0,86.67,104.0,0.388,2022-12-21
0022200468,1610612737,Atlanta,Hawks,ATL,hawks,240:00,103.8,106.9,111.5,108.9,-7.7,-2.0,0.564,1.47,16.3,0.25,0.826,0.52,14.418,14.9,0.505,0.551,1.0,0.198,101.36,101.0,84.17,101.0,0.476,2022-12-21
0022200468,1610612741,Chicago,Bulls,CHI,bulls,240:00,111.5,108.9,103.8,106.9,7.7,2.0,0.465,1.82,15.8,0.174,0.75,0.48,11.147,10.9,0.541,0.575,1.0,0.202,101.36,101.0,84.17,101.0,0.524,2022-12-21
0022200477,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,121.3,123.5,111.6,113.6,9.7,9.9,0.568,1.47,17.3,0.375,0.653,0.515,16.365,16.7,0.555,0.612,1.0,0.199,104.38,102.5,85.42,102.0,0.546,2022-12-22
0022200477,1610612759,San Antonio,Spurs,SAS,spurs,240:00,111.6,113.6,121.3,123.5,-9.7,-9.9,0.535,1.35,16.2,0.347,0.625,0.485,16.209,16.5,0.528,0.574,1.0,0.197,104.38,102.5,85.42,103.0,0.454,2022-12-22
0022200478,1610612762,Utah,Jazz,UTA,jazz,240:00,122.1,121.2,114.9,113.1,7.3,8.1,0.381,1.45,13.1,0.2,0.921,0.53,11.197,11.1,0.581,0.63,1.0,0.2,97.86,99.0,82.5,99.0,0.498,2022-12-22
0022200478,1610612764,Washington,Wizards,WAS,wizards,240:00,114.9,113.1,122.1,121.2,-7.3,-8.1,0.435,1.82,16.6,0.079,0.8,0.47,11.284,11.1,0.604,0.626,1.0,0.197,97.86,99.0,82.5,99.0,0.502,2022-12-22
0022200491,1610612758,Sacramento,Kings,SAC,kings,240:00,111.7,109.9,120.7,123.8,-9.0,-13.9,0.514,1.46,14.5,0.269,0.814,0.516,13.078,12.9,0.5,0.558,1.0,0.201,101.48,101.0,84.17,101.0,0.415,2022-12-23
0022200491,1610612764,Washington,Wizards,WAS,wizards,240:00,120.7,123.8,111.7,109.9,9.0,13.9,0.612,3.0,21.7,0.186,0.731,0.484,9.656,9.9,0.614,0.634,1.0,0.195,101.48,101.0,84.17,101.0,0.585,2022-12-23
0022200487,1610612745,Houston,Rockets,HOU,rockets,240:00,110.0,110.4,113.3,115.5,-3.2,-5.0,0.703,1.73,19.4,0.289,0.766,0.533,15.573,15.6,0.506,0.568,1.0,0.198,97.6,96.5,80.42,96.0,0.509,2022-12-23
0022200487,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,113.3,115.5,110.0,110.4,3.2,5.0,0.556,1.43,15.9,0.234,0.711,0.467,14.159,14.4,0.55,0.609,1.0,0.198,97.6,96.5,80.42,97.0,0.491,2022-12-23
0022200489,1610612743,Denver,Nuggets,DEN,nuggets,240:00,120.7,122.4,107.6,109.2,13.1,13.3,0.66,2.82,23.1,0.205,0.698,0.489,11.062,11.2,0.642,0.649,1.0,0.195,99.44,98.0,81.67,98.0,0.591,2022-12-23
0022200489,1610612757,Portland,Trail Blazers,POR,blazers,240:00,107.6,109.2,120.7,122.4,-13.1,-13.3,0.615,1.71,17.6,0.302,0.795,0.511,14.079,14.3,0.5,0.543,1.0,0.196,99.44,98.0,81.67,98.0,0.409,2022-12-23
0022200479,1610612753,Orlando,Magic,ORL,magic,240:00,123.4,127.9,107.7,109.7,15.7,18.2,0.6,1.58,20.7,0.325,0.709,0.547,17.625,18.3,0.672,0.694,1.0,0.195,106.36,103.5,86.25,104.0,0.588,2022-12-23
0022200479,1610612759,San Antonio,Spurs,SAS,spurs,240:00,107.7,109.7,123.4,127.9,-15.7,-18.2,0.636,2.15,19.2,0.291,0.675,0.453,12.39,12.6,0.515,0.539,1.0,0.198,106.36,103.5,86.25,103.0,0.412,2022-12-23
0022200481,1610612737,Atlanta,Hawks,ATL,hawks,240:00,126.8,126.2,97.4,101.9,29.3,24.3,0.612,3.75,21.3,0.217,0.741,0.5,7.8,7.8,0.598,0.634,1.0,0.201,105.16,103.0,85.83,103.0,0.653,2022-12-23
0022200481,1610612765,Detroit,Pistons,DET,pistons,240:00,97.4,101.9,126.8,126.2,-29.3,-24.3,0.459,1.21,12.7,0.259,0.783,0.5,12.992,13.6,0.461,0.511,1.0,0.199,105.16,103.0,85.83,103.0,0.347,2022-12-23
0022200492,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,121.9,121.5,125.3,125.2,-3.5,-3.7,0.563,1.59,18.5,0.304,0.705,0.5,15.936,15.9,0.625,0.639,1.0,0.201,106.8,107.0,89.17,107.0,0.462,2022-12-23
0022200492,1610612766,Charlotte,Hornets,CHA,hornets,240:00,125.3,125.2,121.9,121.5,3.5,3.7,0.577,1.88,20.3,0.295,0.696,0.5,14.964,15.0,0.638,0.657,1.0,0.198,106.8,107.0,89.17,107.0,0.538,2022-12-23
0022200482,1610612738,Boston,Celtics,BOS,celtics,240:00,117.0,118.6,105.2,107.9,11.8,10.7,0.636,2.33,18.5,0.368,0.72,0.533,11.601,11.8,0.505,0.543,1.0,0.194,103.52,101.5,84.58,102.0,0.547,2022-12-23
0022200482,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,105.2,107.9,117.0,118.6,-11.8,-10.7,0.568,1.47,17.9,0.28,0.632,0.467,16.409,16.8,0.538,0.558,1.0,0.197,103.52,101.5,84.58,101.0,0.453,2022-12-23
0022200486,1610612748,Miami,Heat,MIA,heat,240:00,110.0,114.9,115.4,119.4,-5.4,-4.5,0.561,2.3,17.1,0.352,0.733,0.525,10.187,10.6,0.5,0.534,1.0,0.198,97.16,93.5,77.92,94.0,0.488,2022-12-23
0022200486,1610612754,Indiana,Pacers,IND,pacers,240:00,115.4,119.4,110.0,114.9,5.4,4.5,0.65,1.63,19.8,0.267,0.648,0.475,16.639,17.2,0.608,0.622,1.0,0.198,97.16,93.5,77.92,93.0,0.512,2022-12-23
0022200488,1610612760,Oklahoma City,Thunder,OKC,thunder,265:00,103.3,104.2,107.0,107.6,-3.7,-3.4,0.574,1.5,17.1,0.207,0.691,0.442,14.876,15.0,0.525,0.553,1.0,0.198,108.95,108.23,90.19,120.0,0.461,2022-12-23
0022200488,1610612740,New Orleans,Pelicans,NOP,pelicans,265:00,107.0,107.6,103.3,104.2,3.7,3.4,0.732,1.43,18.5,0.309,0.793,0.558,17.559,17.6,0.505,0.573,1.0,0.202,108.95,108.23,90.19,119.0,0.539,2022-12-23
0022200485,1610612752,New York,Knicks,NYK,knicks,240:00,122.6,125.8,125.6,128.3,-3.0,-2.5,0.535,2.3,17.6,0.34,0.745,0.545,10.478,10.8,0.593,0.6,1.0,0.199,94.68,92.5,77.08,93.0,0.492,2022-12-23
0022200485,1610612741,Chicago,Bulls,CHI,bulls,240:00,125.6,128.3,122.6,125.8,3.0,2.5,0.533,6.0,18.6,0.255,0.66,0.455,4.259,4.3,0.559,0.585,1.0,0.198,94.68,92.5,77.08,92.0,0.508,2022-12-23
0022200490,1610612756,Phoenix,Suns,PHX,suns,240:00,97.6,100.0,124.1,126.3,-26.5,-26.3,0.605,1.53,16.9,0.333,0.51,0.417,14.643,15.0,0.489,0.508,1.0,0.199,101.58,99.5,82.92,100.0,0.33,2022-12-23
0022200490,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,124.1,126.3,97.6,100.0,26.5,26.3,0.667,2.5,20.0,0.49,0.667,0.583,11.914,12.1,0.533,0.58,1.0,0.197,101.58,99.5,82.92,99.0,0.67,2022-12-23
0022200484,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,109.0,110.3,118.1,121.6,-9.1,-11.3,0.692,1.8,20.6,0.19,0.705,0.453,15.275,15.5,0.586,0.6,1.0,0.198,99.06,97.0,80.83,97.0,0.467,2022-12-23
0022200484,1610612761,Toronto,Raptors,TOR,raptors,240:00,118.1,121.6,109.0,110.3,9.1,11.3,0.595,1.32,18.4,0.295,0.81,0.547,19.015,19.6,0.613,0.642,1.0,0.197,99.06,97.0,80.83,97.0,0.533,2022-12-23
0022200480,1610612755,Philadelphia,76ers,PHI,sixers,240:00,122.5,126.6,118.6,121.3,3.9,5.3,0.66,3.44,23.1,0.244,0.81,0.53,9.263,9.6,0.602,0.632,1.0,0.198,96.64,94.0,78.33,94.0,0.537,2022-12-23
0022200480,1610612746,LA,Clippers,LAC,clippers,240:00,118.6,121.3,122.5,126.6,-3.9,-5.3,0.61,2.27,19.7,0.19,0.756,0.47,11.444,11.7,0.593,0.626,1.0,0.196,96.64,94.0,78.33,94.0,0.463,2022-12-23
0022200483,1610612751,Brooklyn,Nets,BKN,nets,240:00,119.5,121.6,101.3,104.2,18.2,17.5,0.652,2.5,21.3,0.333,0.686,0.515,12.156,12.4,0.57,0.598,1.0,0.195,98.7,96.5,80.42,97.0,0.602,2022-12-23
0022200483,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,101.3,104.2,119.5,121.6,-18.2,-17.5,0.459,0.94,13.2,0.314,0.667,0.485,18.241,18.8,0.494,0.534,1.0,0.199,98.7,96.5,80.42,96.0,0.398,2022-12-23
0022200497,1610612743,Denver,Nuggets,DEN,nuggets,265:00,116.4,119.6,116.3,116.8,0.1,2.8,0.644,2.23,19.2,0.327,0.741,0.538,11.822,12.1,0.548,0.587,1.0,0.197,98.45,96.91,80.75,107.0,0.517,2022-12-25
0022200497,1610612756,Phoenix,Suns,PHX,suns,265:00,116.3,116.8,116.4,119.6,-0.1,-2.8,0.711,2.29,21.1,0.259,0.673,0.462,13.031,13.1,0.569,0.593,1.0,0.198,98.45,96.91,80.75,107.0,0.483,2022-12-25
0022200493,1610612752,New York,Knicks,NYK,knicks,240:00,119.8,121.7,128.3,132.2,-8.5,-10.5,0.698,3.75,22.1,0.367,0.833,0.582,8.558,8.7,0.544,0.574,1.0,0.201,93.12,91.0,75.83,92.0,0.515,2022-12-25
0022200493,1610612755,Philadelphia,76ers,PHI,sixers,240:00,128.3,132.2,119.8,121.7,8.5,10.5,0.564,2.75,18.4,0.167,0.633,0.418,8.624,8.9,0.623,0.663,1.0,0.194,93.12,91.0,75.83,90.0,0.485,2022-12-25
0022200494,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,130.5,130.5,117.3,122.3,13.3,8.2,0.705,2.82,22.6,0.289,0.744,0.511,11.579,11.6,0.631,0.653,1.0,0.198,96.54,94.5,78.75,95.0,0.544,2022-12-25
0022200494,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,117.3,122.3,130.5,130.5,-13.3,-8.2,0.462,1.8,14.7,0.256,0.711,0.489,10.196,10.6,0.544,0.611,1.0,0.196,96.54,94.5,78.75,94.0,0.456,2022-12-25
0022200495,1610612738,Boston,Celtics,BOS,celtics,240:00,135.0,135.0,114.7,113.5,20.3,21.5,0.58,2.42,21.2,0.135,0.733,0.463,11.65,11.7,0.7,0.724,1.0,0.196,102.94,103.5,86.25,103.0,0.573,2022-12-25
0022200495,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,114.7,113.5,135.0,135.0,-20.3,-21.5,0.524,1.47,16.6,0.267,0.865,0.537,14.58,14.4,0.577,0.615,1.0,0.202,102.94,103.5,86.25,104.0,0.427,2022-12-25
0022200496,1610612744,Golden State,Warriors,GSW,warriors,240:00,116.7,115.0,98.0,103.8,18.6,11.1,0.721,2.58,21.3,0.25,0.759,0.518,11.381,11.2,0.571,0.6,1.0,0.196,108.32,106.0,88.33,107.0,0.618,2022-12-25
0022200496,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,98.0,103.8,116.7,115.0,-18.6,-11.1,0.487,1.46,13.6,0.241,0.75,0.482,11.691,12.4,0.463,0.508,1.0,0.195,108.32,106.0,88.33,105.0,0.382,2022-12-25
0022200504,1610612757,Portland,Trail Blazers,POR,blazers,240:00,120.0,119.2,103.7,108.7,16.3,10.6,0.651,1.87,19.8,0.295,0.618,0.491,14.518,14.4,0.581,0.631,1.0,0.201,106.16,104.0,86.67,104.0,0.61,2022-12-26
0022200504,1610612766,Charlotte,Hornets,CHA,hornets,240:00,103.7,108.7,120.0,119.2,-16.3,-10.6,0.61,1.92,16.4,0.382,0.705,0.509,11.927,12.5,0.456,0.496,1.0,0.198,106.16,104.0,86.67,104.0,0.39,2022-12-26
0022200501,1610612741,Chicago,Bulls,CHI,bulls,240:00,116.6,118.0,127.1,131.7,-10.5,-13.7,0.6,3.38,19.8,0.184,0.698,0.424,7.902,8.0,0.56,0.583,1.0,0.198,102.96,100.5,83.75,100.0,0.428,2022-12-26
0022200501,1610612745,Houston,Rockets,HOU,rockets,240:00,127.1,131.7,116.6,118.0,10.5,13.7,0.56,2.15,19.9,0.302,0.816,0.576,12.419,12.9,0.65,0.667,1.0,0.195,102.96,100.5,83.75,101.0,0.572,2022-12-26
0022200503,1610612759,San Antonio,Spurs,SAS,spurs,240:00,114.6,120.0,111.6,116.2,2.9,3.8,0.563,1.93,18.9,0.233,0.627,0.461,12.732,13.3,0.586,0.618,1.0,0.197,109.62,105.0,87.5,105.0,0.561,2022-12-26
0022200503,1610612762,Utah,Jazz,UTA,jazz,240:00,111.6,116.2,114.6,120.0,-2.9,-3.8,0.513,1.67,13.8,0.373,0.767,0.539,10.981,11.4,0.469,0.538,1.0,0.2,109.62,105.0,87.5,105.0,0.439,2022-12-26
0022200502,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,112.4,115.3,94.1,95.9,18.2,19.4,0.732,1.88,20.5,0.404,0.843,0.621,15.911,16.3,0.522,0.562,1.0,0.197,99.68,97.5,81.25,98.0,0.599,2022-12-26
0022200502,1610612754,Indiana,Pacers,IND,pacers,240:00,94.1,95.9,112.4,115.3,-18.2,-19.4,0.657,1.77,18.0,0.157,0.596,0.379,13.158,13.4,0.476,0.507,1.0,0.198,99.68,97.5,81.25,97.0,0.401,2022-12-26
0022200500,1610612748,Miami,Heat,MIA,heat,240:00,110.2,115.3,110.9,112.2,-0.7,3.1,0.574,2.7,18.9,0.304,0.75,0.49,9.754,10.2,0.525,0.535,1.0,0.196,100.84,98.0,81.67,98.0,0.477,2022-12-26
0022200500,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,110.9,112.2,110.2,115.3,0.7,-3.1,0.721,1.41,22.4,0.25,0.696,0.51,22.186,22.4,0.639,0.646,1.0,0.198,100.84,98.0,81.67,98.0,0.523,2022-12-26
0022200499,1610612765,Detroit,Pistons,DET,pistons,265:00,112.0,115.9,125.9,124.6,-13.9,-8.6,0.727,1.78,19.4,0.333,0.738,0.5,15.39,15.9,0.52,0.57,1.0,0.196,104.02,102.79,85.66,113.0,0.444,2022-12-26
0022200499,1610612746,LA,Clippers,LAC,clippers,265:00,125.9,124.6,112.0,115.9,13.9,8.6,0.51,1.32,16.9,0.262,0.667,0.5,16.85,16.7,0.643,0.684,1.0,0.199,104.02,102.79,85.66,114.0,0.556,2022-12-26
0022200498,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,120.4,120.6,125.7,127.6,-5.3,-6.9,0.538,1.75,16.4,0.244,0.684,0.446,12.346,12.4,0.555,0.614,1.0,0.2,98.34,97.5,81.25,97.0,0.472,2022-12-26
0022200498,1610612751,Brooklyn,Nets,BKN,nets,240:00,125.7,127.6,120.4,120.6,5.3,6.9,0.574,1.59,20.2,0.316,0.756,0.554,17.089,17.3,0.683,0.698,1.0,0.195,98.34,97.5,81.25,98.0,0.528,2022-12-26
0022200512,1610612742,Dallas,Mavericks,DAL,mavericks,265:00,118.3,120.0,113.6,115.2,4.7,4.8,0.455,2.22,15.0,0.2,0.667,0.46,8.449,8.6,0.561,0.603,1.0,0.199,96.49,95.09,79.25,105.0,0.52,2022-12-27
0022200512,1610612752,New York,Knicks,NYK,knicks,265:00,113.6,115.2,118.3,120.0,-4.7,-4.8,0.6,2.7,17.9,0.333,0.8,0.54,9.384,9.5,0.515,0.533,1.0,0.197,96.49,95.09,79.25,105.0,0.48,2022-12-27
0022200506,1610612764,Washington,Wizards,WAS,wizards,240:00,113.0,116.0,107.1,111.0,5.9,5.0,0.462,1.0,13.4,0.367,0.644,0.5,17.537,18.0,0.524,0.588,1.0,0.194,103.14,100.0,83.33,100.0,0.489,2022-12-27
0022200506,1610612755,Philadelphia,76ers,PHI,sixers,240:00,107.1,111.0,113.0,116.0,-5.9,-5.0,0.538,1.31,15.6,0.356,0.633,0.5,15.438,16.0,0.5,0.568,1.0,0.199,103.14,100.0,83.33,100.0,0.511,2022-12-27
0022200514,1610612758,Sacramento,Kings,SAC,kings,240:00,107.8,107.1,115.0,114.1,-7.3,-7.1,0.5,1.25,15.8,0.209,0.739,0.483,16.267,16.2,0.549,0.587,1.0,0.199,98.3,99.0,82.5,99.0,0.439,2022-12-27
0022200514,1610612743,Denver,Nuggets,DEN,nuggets,240:00,115.0,114.1,107.8,107.1,7.3,7.1,0.829,2.62,23.9,0.261,0.791,0.517,13.233,13.1,0.552,0.593,1.0,0.2,98.3,99.0,82.5,99.0,0.561,2022-12-27
0022200507,1610612738,Boston,Celtics,BOS,celtics,240:00,122.2,124.8,98.9,101.0,23.3,23.8,0.744,2.91,22.2,0.24,0.719,0.495,10.667,10.9,0.582,0.623,1.0,0.196,103.14,101.0,84.17,101.0,0.619,2022-12-27
0022200507,1610612745,Houston,Rockets,HOU,rockets,240:00,98.9,101.0,122.2,124.8,-23.3,-23.8,0.632,1.6,17.1,0.281,0.76,0.505,14.541,14.9,0.474,0.504,1.0,0.196,103.14,101.0,84.17,101.0,0.381,2022-12-27
0022200508,1610612754,Indiana,Pacers,IND,pacers,240:00,117.4,122.9,112.0,108.6,5.4,14.3,0.596,2.15,19.3,0.271,0.827,0.56,11.831,12.4,0.582,0.621,1.0,0.193,105.82,105.0,87.5,105.0,0.563,2022-12-27
0022200508,1610612737,Atlanta,Hawks,ATL,hawks,240:00,112.0,108.6,117.4,122.9,-5.4,-14.3,0.65,2.89,19.0,0.173,0.729,0.44,8.844,8.6,0.517,0.56,1.0,0.202,105.82,105.0,87.5,105.0,0.437,2022-12-27
0022200513,1610612744,Golden State,Warriors,GSW,warriors,240:00,99.5,103.8,97.2,100.0,2.3,3.8,0.756,2.21,20.6,0.236,0.764,0.5,12.663,13.2,0.474,0.521,1.0,0.194,109.28,105.5,87.92,106.0,0.529,2022-12-27
0022200513,1610612766,Charlotte,Hornets,CHA,hornets,240:00,97.2,100.0,99.5,103.8,-2.3,-3.8,0.579,1.57,15.8,0.236,0.764,0.5,12.963,13.3,0.467,0.51,1.0,0.197,109.28,105.5,87.92,105.0,0.471,2022-12-27
0022200510,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,101.9,103.8,119.0,122.5,-17.1,-18.7,0.5,1.2,13.0,0.333,0.596,0.452,14.156,14.4,0.44,0.51,1.0,0.195,105.48,103.0,85.83,104.0,0.394,2022-12-27
0022200510,1610612756,Phoenix,Suns,PHX,suns,240:00,119.0,122.5,101.9,103.8,17.1,18.7,0.605,1.18,17.8,0.404,0.667,0.548,20.952,21.6,0.592,0.638,1.0,0.195,105.48,103.0,85.83,102.0,0.606,2022-12-27
0022200511,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,129.2,131.3,109.4,114.0,19.7,17.3,0.543,1.79,18.0,0.349,0.582,0.48,13.911,14.1,0.61,0.652,1.0,0.195,102.4,99.5,82.92,99.0,0.6,2022-12-27
0022200511,1610612759,San Antonio,Spurs,SAS,spurs,240:00,109.4,114.0,129.2,131.3,-19.7,-17.3,0.435,1.33,14.3,0.418,0.651,0.52,14.401,15.0,0.515,0.542,1.0,0.198,102.4,99.5,82.92,100.0,0.4,2022-12-27
0022200505,1610612753,Orlando,Magic,ORL,magic,240:00,112.2,110.0,125.9,127.7,-13.6,-17.7,0.595,2.27,19.1,0.178,0.698,0.432,11.224,11.0,0.56,0.579,1.0,0.202,100.24,100.5,83.75,100.0,0.427,2022-12-27
0022200505,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,125.9,127.7,112.2,110.0,13.6,17.7,0.653,2.29,22.3,0.302,0.822,0.568,13.661,13.9,0.639,0.662,1.0,0.197,100.24,100.5,83.75,101.0,0.573,2022-12-27
0022200509,1610612761,Toronto,Raptors,TOR,raptors,240:00,116.0,115.3,125.1,126.5,-9.1,-11.2,0.558,2.0,18.3,0.267,0.62,0.453,12.315,12.2,0.548,0.592,1.0,0.201,98.28,98.0,81.67,98.0,0.467,2022-12-27
0022200509,1610612746,LA,Clippers,LAC,clippers,240:00,125.1,126.5,116.0,115.3,9.1,11.2,0.6,2.45,19.1,0.38,0.733,0.547,11.098,11.2,0.565,0.601,1.0,0.198,98.28,98.0,81.67,98.0,0.533,2022-12-27
0022200517,1610612737,Atlanta,Hawks,ATL,hawks,240:00,107.3,110.3,110.8,112.5,-3.4,-2.2,0.524,5.5,16.6,0.271,0.86,0.52,4.013,4.1,0.474,0.501,1.0,0.197,98.58,96.5,80.42,97.0,0.479,2022-12-28
0022200517,1610612751,Brooklyn,Nets,BKN,nets,240:00,110.8,112.5,107.3,110.3,3.4,2.2,0.524,1.83,17.7,0.14,0.729,0.48,12.31,12.5,0.566,0.597,1.0,0.197,98.58,96.5,80.42,96.0,0.521,2022-12-28
0022200521,1610612744,Golden State,Warriors,GSW,warriors,240:00,109.9,107.7,102.5,103.9,7.5,3.8,0.595,1.69,16.4,0.208,0.776,0.505,12.76,12.5,0.517,0.566,1.0,0.198,103.16,103.5,86.25,104.0,0.515,2022-12-28
0022200521,1610612762,Utah,Jazz,UTA,jazz,240:00,102.5,103.9,109.9,107.7,-7.5,-3.8,0.703,2.17,18.5,0.224,0.792,0.495,11.49,11.7,0.489,0.522,1.0,0.201,103.16,103.5,86.25,103.0,0.485,2022-12-28
0022200522,1610612758,Sacramento,Kings,SAC,kings,240:00,125.7,127.0,123.6,126.0,2.1,1.0,0.681,2.67,22.2,0.333,0.694,0.494,11.881,12.0,0.607,0.635,1.0,0.202,101.46,100.0,83.33,100.0,0.508,2022-12-28
0022200522,1610612743,Denver,Nuggets,DEN,nuggets,240:00,123.6,126.0,125.7,127.0,-2.1,-1.0,0.633,1.94,22.2,0.306,0.667,0.506,15.699,16.0,0.647,0.678,1.0,0.2,101.46,100.0,83.33,100.0,0.492,2022-12-28
0022200518,1610612748,Miami,Heat,MIA,heat,240:00,117.8,117.9,96.5,105.4,21.4,12.5,0.455,3.33,16.0,0.28,0.667,0.457,6.313,6.3,0.538,0.565,1.0,0.198,98.32,94.0,78.33,95.0,0.571,2022-12-28
0022200518,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,96.5,105.4,117.8,117.9,-21.4,-12.5,0.676,0.96,18.6,0.333,0.72,0.543,25.591,28.0,0.565,0.586,1.0,0.192,98.32,94.0,78.33,93.0,0.429,2022-12-28
0022200515,1610612765,Detroit,Pistons,DET,pistons,240:00,121.5,122.2,103.1,102.0,18.4,20.2,0.694,1.92,18.4,0.292,0.704,0.51,13.052,13.1,0.563,0.62,1.0,0.197,98.78,99.0,82.5,99.0,0.589,2022-12-28
0022200515,1610612753,Orlando,Magic,ORL,magic,240:00,103.1,102.0,121.5,122.2,-18.4,-20.2,0.686,1.85,17.5,0.296,0.708,0.49,13.271,13.1,0.441,0.505,1.0,0.198,98.78,99.0,82.5,99.0,0.411,2022-12-28
0022200516,1610612764,Washington,Wizards,WAS,wizards,240:00,133.2,138.0,108.5,112.1,24.8,26.0,0.574,2.08,20.1,0.444,0.686,0.586,13.638,14.1,0.622,0.673,1.0,0.194,94.68,91.5,76.25,92.0,0.646,2022-12-28
